x,y
9.32800000,1.00000000
9.33200000,1.00000000
9.33600000,1.00000000
9.34000000,1.00000000
9.34400000,1.00000000
9.34800000,1.00000000
9.35200000,1.00000000
9.35600000,1.00000000
9.36000000,1.00000000
9.36400000,1.00000000
9.36800000,1.00000000
9.37200000,1.00000000
9.37600000,1.00000000
9.38000000,1.00000000
9.38400000,1.00000000
9.38800000,1.00000000
9.39200000,1.00000000
9.39600000,1.00000000
9.40000000,1.00000000
9.40400000,1.00000000
9.40800000,1.00000000
9.41200000,1.00000000
9.41600000,1.00000000
9.42000000,1.00000000
9.42400000,1.00000000
9.42800000,1.00000000
9.43200000,1.00000000
9.43600000,1.00000000
9.44000000,1.00000000
9.44400000,1.00000000
9.44800000,1.00000000
9.45200000,1.00000000
9.45600000,1.00000000
9.46000000,1.00000000
9.46400000,1.00000000
9.46800000,1.00000000
9.47200000,1.00000000
9.47600000,1.00000000
9.48000000,1.00000000
9.48400000,1.00000000
9.48800000,1.00000000
9.49200000,1.00000000
9.49600000,1.00000000
9.50000000,1.00000000
9.50400000,1.00000000
9.50800000,1.00000000
9.51200000,1.00000000
9.51600000,1.00000000
9.52000000,1.00000000
9.52400000,1.00000000
9.52800000,1.00000000
9.53200000,1.00000000
9.53600000,1.00000000
9.54000000,1.00000000
9.54400000,1.00000000
9.54800000,1.00000000
9.55200000,1.00000000
9.55600000,1.00000000
9.56000000,1.00000000
9.56400000,1.00000000
9.56800000,1.00000000
9.57200000,1.00000000
9.57600000,1.00000000
9.58000000,1.00000000
9.58400000,1.00000000
9.58800000,1.00000000
9.59200000,1.00000000
9.59600000,1.00000000
9.60000000,1.00000000
9.60400000,1.00000000
9.60800000,1.00000000
9.61200000,1.00000000
9.61600000,1.00000000
9.62000000,1.00000000
9.62400000,1.00000000
9.62800000,1.00000000
9.63200000,1.00000000
9.63600000,1.00000000
9.64000000,1.00000000
9.64400000,1.00000000
9.64800000,1.00000000
9.65200000,1.00000000
9.65600000,1.00000000
9.66000000,1.00000000
9.66400000,1.00000000
9.66800000,1.00000000
9.67200000,1.00000000
9.67600000,1.00000000
9.68000000,1.00000000
9.68400000,1.00000000
9.68800000,1.00000000
9.69200000,1.00000000
9.69600000,1.00000000
9.70000000,1.00000000
9.70400000,1.00000000
9.70800000,1.00000000
9.71200000,1.00000000
9.71600000,1.00000000
9.72000000,1.00000000
9.72400000,1.00000000
9.72800000,1.00000000
9.73200000,1.00000000
9.73600000,1.00000000
9.74000000,1.00000000
9.74400000,1.00000000
9.74800000,1.00000000
9.75200000,1.00000000
9.75600000,1.00000000
9.76000000,1.00000000
9.76400000,1.00000000
9.76800000,1.00000000
9.77200000,1.00000000
9.77600000,1.00000000
9.78000000,1.00000000
9.78400000,1.00000000
9.78800000,1.00000000
9.79200000,1.00000000
9.79600000,1.00000000
9.80000000,1.00000000
9.80400000,1.00000000
9.80800000,1.00000000
9.81200000,1.00000000
9.81600000,1.00000000
9.82000000,1.00000000
9.82400000,1.00000000
9.82800000,1.00000000
9.83200000,1.00000000
9.83600000,1.00000000
9.84000000,1.00000000
9.84400000,1.00000000
9.84800000,1.00000000
9.85200000,1.00000000
9.85600000,1.00000000
9.86000000,1.00000000
9.86400000,1.00000000
9.86800000,1.00000000
9.87200000,1.00000000
9.87600000,1.00000000
9.88000000,1.00000000
9.88400000,1.00000000
9.88800000,1.00000000
9.89200000,1.00000000
9.89600000,1.00000000
9.90000000,1.00000000
9.90400000,1.00000000
9.90800000,1.00000000
9.91200000,1.00000000
9.91600000,1.00000000
9.92000000,1.00000000
9.92400000,1.00000000
9.92800000,1.00000000
9.93200000,1.00000000
9.93600000,1.00000000
9.94000000,1.00000000
9.94400000,1.00000000
9.94800000,1.00000000
9.95200000,1.00000000
9.95600000,1.00000000
9.96000000,1.00000000
9.96400000,1.00000000
9.96800000,1.00000000
9.97200000,1.00000000
9.97600000,1.00000000
9.98000000,1.00000000
9.98400000,1.00000000
9.98800000,1.00000000
9.99200000,1.00000000
9.99600000,1.00000000
10.00000000,1.00000000
10.00400000,1.00000000
10.00800000,1.00000000
10.01200000,1.00000000
10.01600000,1.00000000
10.02000000,1.00000000
10.02400000,1.00000000
10.02800000,1.00000000
10.03200000,1.00000000
10.03600000,1.00000000
10.04000000,1.00000000
10.04400000,1.00000000
10.04800000,1.00000000
10.05200000,1.00000000
10.05600000,1.00000000
10.06000000,1.00000000
10.06400000,1.00000000
10.06800000,1.00000000
10.07200000,1.00000000
10.07600000,1.00000000
10.08000000,1.00000000
10.08400000,1.00000000
10.08800000,1.00000000
10.09200000,1.00000000
10.09600000,1.00000000
10.10000000,1.00000000
10.10400000,1.00000000
10.10800000,1.00000000
10.11200000,1.00000000
10.11600000,1.00000000
10.12000000,1.00000000
10.12400000,1.00000000
10.12800000,1.00000000
10.13200000,1.00000000
10.13600000,1.00000000
10.14000000,1.00000000
10.14400000,1.00000000
10.14800000,1.00000000
10.15200000,1.00000000
10.15600000,1.00000000
10.16000000,1.00000000
10.16400000,1.00000000
10.16800000,1.00000000
10.17200000,1.00000000
10.17600000,1.00000000
10.18000000,1.00000000
10.18400000,1.00000000
10.18800000,1.00000000
10.19200000,1.00000000
10.19600000,1.00000000
10.20000000,1.00000000
10.20400000,1.00000000
10.20800000,1.00000000
10.21200000,1.00000000
10.21600000,1.00000000
10.22000000,1.00000000
10.22400000,1.00000000
10.22800000,1.00000000
10.23200000,1.00000000
10.23600000,1.00000000
10.24000000,1.00000000
10.24400000,1.00000000
10.24800000,1.00000000
10.25200000,1.00000000
10.25600000,1.00000000
10.26000000,1.00000000
10.26400000,1.00000000
10.26800000,1.00000000
10.27200000,1.00000000
10.27600000,1.00000000
10.28000000,1.00000000
10.28400000,1.00000000
10.28800000,1.00000000
10.29200000,1.00000000
10.29600000,1.00000000
10.30000000,1.00000000
10.30400000,1.00000000
10.30800000,1.00000000
10.31200000,1.00000000
10.31600000,1.00000000
10.32000000,1.00000000
10.32400000,1.00000000
10.32800000,1.00000000
10.33200000,1.00000000
10.33600000,1.00000000
10.34000000,1.00000000
10.34400000,1.00000000
10.34800000,1.00000000
10.35200000,1.00000000
10.35600000,1.00000000
10.36000000,1.00000000
10.36400000,1.00000000
10.36800000,1.00000000
10.37200000,1.00000000
10.37600000,1.00000000
10.38000000,1.00000000
10.38400000,1.00000000
10.38800000,1.00000000
10.39200000,1.00000000
10.39600000,1.00000000
10.40000000,1.00000000
10.40400000,1.00000000
10.40800000,1.00000000
10.41200000,1.00000000
10.41600000,1.00000000
10.42000000,1.00000000
10.42400000,1.00000000
10.42800000,1.00000000
10.43200000,1.00000000
10.43600000,1.00000000
10.44000000,1.00000000
10.44400000,1.00000000
10.44800000,1.00000000
10.45200000,1.00000000
10.45600000,1.00000000
10.46000000,1.00000000
10.46400000,1.00000000
10.46800000,1.00000000
10.47200000,1.00000000
10.47600000,1.00000000
10.48000000,1.00000000
10.48400000,1.00000000
10.48800000,1.00000000
10.49200000,1.00000000
10.49600000,1.00000000
10.50000000,1.00000000
10.50400000,1.00000000
10.50800000,1.00000000
10.51200000,1.00000000
10.51600000,1.00000000
10.52000000,1.00000000
10.52400000,1.00000000
10.52800000,1.00000000
10.53200000,1.00000000
10.53600000,1.00000000
10.54000000,1.00000000
10.54400000,1.00000000
10.54800000,1.00000000
10.55200000,1.00000000
10.55600000,1.00000000
10.56000000,1.00000000
10.56400000,1.00000000
10.56800000,1.00000000
10.57200000,1.00000000
10.57600000,1.00000000
10.58000000,1.00000000
10.58400000,1.00000000
10.58800000,1.00000000
10.59200000,1.00000000
10.59600000,1.00000000
10.60000000,1.00000000
10.60400000,1.00000000
10.60800000,1.00000000
10.61200000,1.00000000
10.61600000,1.00000000
10.62000000,1.00000000
10.62400000,1.00000000
10.62800000,1.00000000
10.63200000,1.00000000
10.63600000,1.00000000
10.64000000,1.00000000
10.64400000,1.00000000
10.64800000,1.00000000
10.65200000,1.00000000
10.65600000,1.00000000
10.66000000,1.00000000
10.66400000,1.00000000
10.66800000,1.00000000
10.67200000,1.00000000
10.67600000,1.00000000
10.68000000,1.00000000
10.68400000,1.00000000
10.68800000,1.00000000
10.69200000,1.00000000
10.69600000,1.00000000
10.70000000,1.00000000
10.70400000,1.00000000
10.70800000,1.00000000
10.71200000,1.00000000
10.71600000,1.00000000
10.72000000,1.00000000
10.72400000,1.00000000
10.72800000,1.00000000
10.73200000,1.00000000
10.73600000,1.00000000
10.74000000,1.00000000
10.74400000,1.00000000
10.74800000,1.00000000
10.75200000,1.00000000
10.75600000,1.00000000
10.76000000,1.00000000
10.76400000,1.00000000
10.76800000,1.00000000
10.77200000,1.00000000
10.77600000,1.00000000
10.78000000,1.00000000
10.78400000,1.00000000
10.78800000,1.00000000
10.79200000,1.00000000
10.79600000,1.00000000
10.80000000,1.00000000
10.80400000,1.00000000
10.80800000,1.00000000
10.81200000,1.00000000
10.81600000,1.00000000
10.82000000,1.00000000
10.82400000,1.00000000
10.82800000,1.00000000
10.83200000,1.00000000
10.83600000,1.00000000
10.84000000,1.00000000
10.84400000,1.00000000
10.84800000,1.00000000
10.85200000,1.00000000
10.85600000,1.00000000
10.86000000,1.00000000
10.86400000,1.00000000
10.86800000,1.00000000
10.87200000,1.00000000
10.87600000,1.00000000
10.88000000,1.00000000
10.88400000,1.00000000
10.88800000,1.00000000
10.89200000,1.00000000
10.89600000,1.00000000
10.90000000,1.00000000
10.90400000,1.00000000
10.90800000,1.00000000
10.91200000,1.00000000
10.91600000,1.00000000
10.92000000,1.00000000
10.92400000,1.00000000
10.92800000,1.00000000
10.93200000,1.00000000
10.93600000,1.00000000
10.94000000,1.00000000
10.94400000,1.00000000
10.94800000,1.00000000
10.95200000,1.00000000
10.95600000,1.00000000
10.96000000,1.00000000
10.96400000,1.00000000
10.96800000,1.00000000
10.97200000,1.00000000
10.97600000,1.00000000
10.98000000,1.00000000
10.98400000,1.00000000
10.98800000,1.00000000
10.99200000,1.00000000
10.99600000,1.00000000
11.00000000,1.00000000
11.00400000,1.00000000
11.00800000,1.00000000
11.01200000,1.00000000
11.01600000,1.00000000
11.02000000,1.00000000
11.02400000,1.00000000
11.02800000,1.00000000
11.03200000,1.00000000
11.03600000,1.00000000
11.04000000,1.00000000
11.04400000,1.00000000
11.04800000,1.00000000
11.05200000,1.00000000
11.05600000,1.00000000
11.06000000,1.00000000
11.06400000,1.00000000
11.06800000,1.00000000
11.07200000,1.00000000
11.07600000,1.00000000
11.08000000,1.00000000
11.08400000,1.00000000
11.08800000,1.00000000
11.09200000,1.00000000
11.09600000,1.00000000
11.10000000,1.00000000
11.10400000,1.00000000
11.10800000,1.00000000
11.11200000,1.00000000
11.11600000,1.00000000
11.12000000,1.00000000
11.12400000,1.00000000
11.12800000,1.00000000
11.13200000,1.00000000
11.13600000,1.00000000
11.14000000,1.00000000
11.14400000,1.00000000
11.14800000,1.00000000
11.15200000,1.00000000
11.15600000,1.00000000
11.16000000,1.00000000
11.16400000,1.00000000
11.16800000,1.00000000
11.17200000,1.00000000
11.17600000,1.00000000
11.18000000,1.00000000
11.18400000,1.00000000
11.18800000,1.00000000
11.19200000,1.00000000
11.19600000,1.00000000
11.20000000,1.00000000
11.20400000,1.00000000
11.20800000,1.00000000
11.21200000,1.00000000
11.21600000,1.00000000
11.22000000,1.00000000
11.22400000,1.00000000
11.22800000,1.00000000
11.23200000,1.00000000
11.23600000,1.00000000
11.24000000,1.00000000
11.24400000,1.00000000
11.24800000,1.00000000
11.25200000,1.00000000
11.25600000,1.00000000
11.26000000,1.00000000
11.26400000,1.00000000
11.26800000,1.00000000
11.27200000,1.00000000
11.27600000,1.00000000
11.28000000,1.00000000
11.28400000,1.00000000
11.28800000,1.00000000
11.29200000,1.00000000
11.29600000,1.00000000
11.30000000,1.00000000
11.30400000,1.00000000
11.30800000,1.00000000
11.31200000,1.00000000
11.31600000,1.00000000
11.32000000,1.00000000
11.32400000,1.00000000
11.32800000,1.00000000
11.33200000,1.00000000
11.33600000,1.00000000
11.34000000,1.00000000
11.34400000,1.00000000
11.34800000,1.00000000
11.35200000,1.00000000
11.35600000,1.00000000
11.36000000,1.00000000
11.36400000,1.00000000
11.36800000,1.00000000
11.37200000,1.00000000
11.37600000,1.00000000
11.38000000,1.00000000
11.38400000,1.00000000
11.38800000,1.00000000
11.39200000,1.00000000
11.39600000,1.00000000
11.40000000,1.00000000
11.40400000,1.00000000
11.40800000,1.00000000
11.41200000,1.00000000
11.41600000,1.00000000
11.42000000,1.00000000
11.42400000,1.00000000
11.42800000,1.00000000
11.43200000,1.00000000
11.43600000,1.00000000
11.44000000,1.00000000
11.44400000,1.00000000
11.44800000,1.00000000
11.45200000,1.00000000
11.45600000,1.00000000
11.46000000,1.00000000
11.46400000,1.00000000
11.46800000,1.00000000
11.47200000,1.00000000
11.47600000,1.00000000
11.48000000,1.00000000
11.48400000,1.00000000
11.48800000,1.00000000
11.49200000,1.00000000
11.49600000,1.00000000
11.50000000,1.00000000
11.50400000,1.00000000
11.50800000,1.00000000
11.51200000,1.00000000
11.51600000,1.00000000
11.52000000,1.00000000
11.52400000,1.00000000
11.52800000,1.00000000
11.53200000,1.00000000
11.53600000,1.00000000
11.54000000,1.00000000
11.54400000,1.00000000
11.54800000,1.00000000
11.55200000,1.00000000
11.55600000,1.00000000
11.56000000,1.00000000
11.56400000,1.00000000
11.56800000,1.00000000
11.57200000,1.00000000
11.57600000,1.00000000
11.58000000,1.00000000
11.58400000,1.00000000
11.58800000,1.00000000
11.59200000,1.00000000
11.59600000,1.00000000
11.60000000,1.00000000
11.60400000,1.00000000
11.60800000,1.00000000
11.61200000,1.00000000
11.61600000,1.00000000
11.62000000,1.00000000
11.62400000,1.00000000
11.62800000,1.00000000
11.63200000,1.00000000
11.63600000,1.00000000
11.64000000,1.00000000
11.64400000,1.00000000
11.64800000,1.00000000
11.65200000,1.00000000
11.65600000,1.00000000
11.66000000,1.00000000
11.66400000,1.00000000
11.66800000,1.00000000
11.67200000,1.00000000
11.67600000,1.00000000
11.68000000,1.00000000
11.68400000,1.00000000
11.68800000,1.00000000
11.69200000,1.00000000
11.69600000,1.00000000
11.70000000,1.00000000
11.70400000,1.00000000
11.70800000,1.00000000
11.71200000,1.00000000
11.71600000,1.00000000
11.72000000,1.00000000
11.72400000,1.00000000
11.72800000,1.00000000
11.73200000,1.00000000
11.73600000,1.00000000
11.74000000,1.00000000
11.74400000,1.00000000
11.74800000,1.00000000
11.75200000,1.00000000
11.75600000,1.00000000
11.76000000,1.00000000
11.76400000,1.00000000
11.76800000,1.00000000
11.77200000,1.00000000
11.77600000,1.00000000
11.78000000,1.00000000
11.78400000,1.00000000
11.78800000,1.00000000
11.79200000,1.00000000
11.79600000,1.00000000
11.80000000,1.00000000
11.80400000,1.00000000
11.80800000,1.00000000
11.81200000,1.00000000
11.81600000,1.00000000
11.82000000,1.00000000
11.82400000,1.00000000
11.82800000,1.00000000
11.83200000,1.00000000
11.83600000,1.00000000
11.84000000,1.00000000
11.84400000,1.00000000
11.84800000,1.00000000
11.85200000,1.00000000
11.85600000,1.00000000
11.86000000,1.00000000
11.86400000,1.00000000
11.86800000,1.00000000
11.87200000,1.00000000
11.87600000,1.00000000
11.88000000,1.00000000
11.88400000,1.00000000
11.88800000,1.00000000
11.89200000,1.00000000
11.89600000,1.00000000
11.90000000,1.00000000
11.90400000,1.00000000
11.90800000,1.00000000
11.91200000,1.00000000
11.91600000,1.00000000
11.92000000,1.00000000
11.92400000,1.00000000
11.92800000,1.00000000
11.93200000,1.00000000
11.93600000,1.00000000
11.94000000,1.00000000
11.94400000,1.00000000
11.94800000,1.00000000
11.95200000,1.00000000
11.95600000,1.00000000
11.96000000,1.00000000
11.96400000,1.00000000
11.96800000,1.00000000
11.97200000,1.00000000
11.97600000,1.00000000
11.98000000,1.00000000
11.98400000,1.00000000
11.98800000,1.00000000
11.99200000,1.00000000
11.99600000,1.00000000
12.00000000,1.00000000
12.00400000,1.00000000
12.00800000,1.00000000
12.01200000,1.00000000
12.01600000,1.00000000
12.02000000,1.00000000
12.02400000,1.00000000
12.02800000,1.00000000
12.03200000,1.00000000
12.03600000,1.00000000
12.04000000,1.00000000
12.04400000,1.00000000
12.04800000,1.00000000
12.05200000,1.00000000
12.05600000,1.00000000
12.06000000,1.00000000
12.06400000,1.00000000
12.06800000,1.00000000
12.07200000,1.00000000
12.07600000,1.00000000
12.08000000,1.00000000
12.08400000,1.00000000
12.08800000,1.00000000
12.09200000,1.00000000
12.09600000,1.00000000
12.10000000,1.00000000
12.10400000,1.00000000
12.10800000,1.00000000
12.11200000,1.00000000
12.11600000,1.00000000
12.12000000,1.00000000
12.12400000,1.00000000
12.12800000,1.00000000
12.13200000,1.00000000
12.13600000,1.00000000
12.14000000,1.00000000
12.14400000,1.00000000
12.14800000,1.00000000
12.15200000,1.00000000
12.15600000,1.00000000
12.16000000,1.00000000
12.16400000,1.00000000
12.16800000,1.00000000
12.17200000,1.00000000
12.17600000,1.00000000
12.18000000,1.00000000
12.18400000,1.00000000
12.18800000,1.00000000
12.19200000,1.00000000
12.19600000,1.00000000
12.20000000,1.00000000
12.20400000,1.00000000
12.20800000,1.00000000
12.21200000,1.00000000
12.21600000,1.00000000
12.22000000,1.00000000
12.22400000,1.00000000
12.22800000,1.00000000
12.23200000,1.00000000
12.23600000,1.00000000
12.24000000,1.00000000
12.24400000,1.00000000
12.24800000,1.00000000
12.25200000,1.00000000
12.25600000,1.00000000
12.26000000,1.00000000
12.26400000,1.00000000
12.26800000,1.00000000
12.27200000,1.00000000
12.27600000,1.00000000
12.28000000,1.00000000
12.28400000,1.00000000
12.28800000,1.00000000
12.29200000,1.00000000
12.29600000,1.00000000
12.30000000,1.00000000
12.30400000,1.00000000
12.30800000,1.00000000
12.31200000,1.00000000
12.31600000,1.00000000
12.32000000,1.00000000
12.32400000,1.00000000
12.32800000,1.00000000
12.33200000,1.00000000
12.33600000,1.00000000
12.34000000,1.00000000
12.34400000,1.00000000
12.34800000,1.00000000
12.35200000,1.00000000
12.35600000,1.00000000
12.36000000,1.00000000
12.36400000,1.00000000
12.36800000,1.00000000
12.37200000,1.00000000
12.37600000,1.00000000
12.38000000,1.00000000
12.38400000,1.00000000
12.38800000,1.00000000
12.39200000,1.00000000
12.39600000,1.00000000
12.40000000,1.00000000
12.40400000,1.00000000
12.40800000,1.00000000
12.41200000,1.00000000
12.41600000,1.00000000
12.42000000,1.00000000
12.42400000,1.00000000
12.42800000,1.00000000
12.43200000,1.00000000
12.43600000,1.00000000
12.44000000,1.00000000
12.44400000,1.00000000
12.44800000,1.00000000
12.45200000,1.00000000
12.45600000,1.00000000
12.46000000,1.00000000
12.46400000,1.00000000
12.46800000,1.00000000
12.47200000,1.00000000
12.47600000,1.00000000
12.48000000,1.00000000
12.48400000,1.00000000
12.48800000,1.00000000
12.49200000,1.00000000
12.49600000,1.00000000
12.50000000,1.00000000
12.50400000,1.00000000
12.50800000,1.00000000
12.51200000,1.00000000
12.51600000,1.00000000
12.52000000,1.00000000
12.52400000,1.00000000
12.52800000,1.00000000
12.53200000,1.00000000
12.53600000,1.00000000
12.54000000,1.00000000
12.54400000,1.00000000
12.54800000,1.00000000
12.55200000,1.00000000
12.55600000,1.00000000
12.56000000,1.00000000
12.56400000,1.00000000
12.56800000,1.00000000
12.57200000,1.00000000
12.57600000,1.00000000
12.58000000,1.00000000
12.58400000,1.00000000
12.58800000,1.00000000
12.59200000,1.00000000
12.59600000,1.00000000
12.60000000,1.00000000
12.60400000,1.00000000
12.60800000,1.00000000
12.61200000,1.00000000
12.61600000,1.00000000
12.62000000,1.00000000
12.62400000,1.00000000
12.62800000,1.00000000
12.63200000,1.00000000
12.63600000,1.00000000
12.64000000,1.00000000
12.64400000,1.00000000
12.64800000,1.00000000
12.65200000,1.00000000
12.65600000,1.00000000
12.66000000,1.00000000
12.66400000,1.00000000
12.66800000,1.00000000
12.67200000,1.00000000
12.67600000,1.00000000
12.68000000,1.00000000
12.68400000,1.00000000
12.68800000,1.00000000
12.69200000,1.00000000
12.69600000,1.00000000
12.70000000,1.00000000
12.70400000,1.00000000
12.70800000,1.00000000
12.71200000,1.00000000
12.71600000,1.00000000
12.72000000,1.00000000
12.72400000,1.00000000
12.72800000,1.00000000
12.73200000,1.00000000
12.73600000,1.00000000
12.74000000,1.00000000
12.74400000,1.00000000
12.74800000,1.00000000
12.75200000,1.00000000
12.75600000,1.00000000
12.76000000,1.00000000
12.76400000,1.00000000
12.76800000,1.00000000
12.77200000,1.00000000
12.77600000,1.00000000
12.78000000,1.00000000
12.78400000,1.00000000
12.78800000,1.00000000
12.79200000,1.00000000
12.79600000,1.00000000
12.80000000,1.00000000
12.80400000,1.00000000
12.80800000,1.00000000
12.81200000,1.00000000
12.81600000,1.00000000
12.82000000,1.00000000
12.82400000,1.00000000
12.82800000,1.00000000
12.83200000,1.00000000
12.83600000,1.00000000
12.84000000,1.00000000
12.84400000,1.00000000
12.84800000,1.00000000
12.85200000,1.00000000
12.85600000,1.00000000
12.86000000,1.00000000
12.86400000,1.00000000
12.86800000,1.00000000
12.87200000,1.00000000
12.87600000,1.00000000
12.88000000,1.00000000
12.88400000,1.00000000
12.88800000,1.00000000
12.89200000,1.00000000
12.89600000,1.00000000
12.90000000,1.00000000
12.90400000,1.00000000
12.90800000,1.00000000
12.91200000,1.00000000
12.91600000,1.00000000
12.92000000,1.00000000
12.92400000,1.00000000
12.92800000,1.00000000
12.93200000,1.00000000
12.93600000,1.00000000
12.94000000,1.00000000
12.94400000,1.00000000
12.94800000,1.00000000
12.95200000,1.00000000
12.95600000,1.00000000
12.96000000,1.00000000
12.96400000,1.00000000
12.96800000,1.00000000
12.97200000,1.00000000
12.97600000,1.00000000
12.98000000,1.00000000
12.98400000,1.00000000
12.98800000,1.00000000
12.99200000,1.00000000
12.99600000,1.00000000
13.00000000,1.00000000
13.00400000,1.00000000
13.00800000,1.00000000
13.01200000,1.00000000
13.01600000,1.00000000
13.02000000,1.00000000
13.02400000,1.00000000
13.02800000,1.00000000
13.03200000,1.00000000
13.03600000,1.00000000
13.04000000,1.00000000
13.04400000,1.00000000
13.04800000,1.00000000
13.05200000,1.00000000
13.05600000,1.00000000
13.06000000,1.00000000
13.06400000,1.00000000
13.06800000,1.00000000
13.07200000,1.00000000
13.07600000,1.00000000
13.08000000,1.00000000
13.08400000,1.00000000
13.08800000,1.00000000
13.09200000,1.00000000
13.09600000,1.00000000
13.10000000,1.00000000
13.10400000,1.00000000
13.10800000,1.00000000
13.11200000,1.00000000
13.11600000,1.00000000
13.12000000,1.00000000
13.12400000,1.00000000
13.12800000,1.00000000
13.13200000,1.00000000
13.13600000,1.00000000
13.14000000,1.00000000
13.14400000,1.00000000
13.14800000,1.00000000
13.15200000,1.00000000
13.15600000,1.00000000
13.16000000,1.00000000
13.16400000,1.00000000
13.16800000,1.00000000
13.17200000,1.00000000
13.17600000,1.00000000
13.18000000,1.00000000
13.18400000,1.00000000
13.18800000,1.00000000
13.19200000,1.00000000
13.19600000,1.00000000
13.20000000,1.00000000
13.20400000,1.00000000
13.20800000,1.00000000
13.21200000,1.00000000
13.21600000,1.00000000
13.22000000,1.00000000
13.22400000,1.00000000
13.22800000,1.00000000
13.23200000,1.00000000
13.23600000,1.00000000
13.24000000,1.00000000
13.24400000,1.00000000
13.24800000,1.00000000
13.25200000,1.00000000
13.25600000,1.00000000
13.26000000,1.00000000
13.26400000,1.00000000
13.26800000,1.00000000
13.27200000,1.00000000
13.27600000,1.00000000
13.28000000,1.00000000
13.28400000,1.00000000
13.28800000,1.00000000
13.29200000,1.00000000
13.29600000,1.00000000
13.30000000,1.00000000
13.30400000,1.00000000
13.30800000,1.00000000
13.31200000,1.00000000
13.31600000,1.00000000
13.32000000,1.00000000
13.32400000,1.00000000
13.32800000,1.00000000
13.33200000,1.00000000
13.33600000,1.00000000
13.34000000,1.00000000
13.34400000,1.00000000
13.34800000,1.00000000
13.35200000,1.00000000
13.35600000,1.00000000
13.36000000,1.00000000
13.36400000,1.00000000
13.36800000,1.00000000
13.37200000,1.00000000
13.37600000,1.00000000
13.38000000,1.00000000
13.38400000,1.00000000
13.38800000,1.00000000
13.39200000,1.00000000
13.39600000,1.00000000
13.40000000,1.00000000
13.40400000,1.00000000
13.40800000,1.00000000
13.41200000,1.00000000
13.41600000,1.00000000
13.42000000,1.00000000
13.42400000,1.00000000
13.42800000,1.00000000
13.43200000,1.00000000
13.43600000,1.00000000
13.44000000,1.00000000
13.44400000,1.00000000
13.44800000,1.00000000
13.45200000,1.00000000
13.45600000,1.00000000
13.46000000,1.00000000
13.46400000,1.00000000
13.46800000,1.00000000
13.47200000,1.00000000
13.47600000,1.00000000
13.48000000,1.00000000
13.48400000,1.00000000
13.48800000,1.00000000
13.49200000,1.00000000
13.49600000,1.00000000
13.50000000,1.00000000
13.50400000,1.00000000
13.50800000,1.00000000
13.51200000,1.00000000
13.51600000,1.00000000
13.52000000,1.00000000
13.52400000,1.00000000
13.52800000,1.00000000
13.53200000,1.00000000
13.53600000,1.00000000
13.54000000,1.00000000
13.54400000,1.00000000
13.54800000,1.00000000
13.55200000,1.00000000
13.55600000,1.00000000
13.56000000,1.00000000
13.56400000,1.00000000
13.56800000,1.00000000
13.57200000,1.00000000
13.57600000,1.00000000
13.58000000,1.00000000
13.58400000,1.00000000
13.58800000,1.00000000
13.59200000,1.00000000
13.59600000,1.00000000
13.60000000,1.00000000
13.60400000,1.00000000
13.60800000,1.00000000
13.61200000,1.00000000
13.61600000,1.00000000
13.62000000,1.00000000
13.62400000,1.00000000
13.62800000,1.00000000
13.63200000,1.00000000
13.63600000,1.00000000
13.64000000,1.00000000
13.64400000,1.00000000
13.64800000,1.00000000
13.65200000,1.00000000
13.65600000,1.00000000
13.66000000,1.00000000
13.66400000,1.00000000
13.66800000,1.00000000
13.67200000,1.00000000
13.67600000,1.00000000
13.68000000,1.00000000
13.68400000,1.00000000
13.68800000,1.00000000
13.69200000,1.00000000
13.69600000,1.00000000
13.70000000,1.00000000
13.70400000,1.00000000
13.70800000,1.00000000
13.71200000,1.00000000
13.71600000,1.00000000
13.72000000,1.00000000
13.72400000,1.00000000
13.72800000,1.00000000
13.73200000,1.00000000
13.73600000,1.00000000
13.74000000,1.00000000
13.74400000,1.00000000
13.74800000,1.00000000
13.75200000,1.00000000
13.75600000,1.00000000
13.76000000,1.00000000
13.76400000,1.00000000
13.76800000,1.00000000
13.77200000,1.00000000
13.77600000,1.00000000
13.78000000,1.00000000
13.78400000,1.00000000
13.78800000,1.00000000
13.79200000,1.00000000
13.79600000,1.00000000
13.80000000,1.00000000
13.80400000,1.00000000
13.80800000,1.00000000
13.81200000,1.00000000
13.81600000,1.00000000
13.82000000,1.00000000
13.82400000,1.00000000
13.82800000,1.00000000
13.83200000,1.00000000
13.83600000,1.00000000
13.84000000,1.00000000
13.84400000,1.00000000
13.84800000,1.00000000
13.85200000,1.00000000
13.85600000,1.00000000
13.86000000,1.00000000
13.86400000,1.00000000
13.86800000,1.00000000
13.87200000,1.00000000
13.87600000,1.00000000
13.88000000,1.00000000
13.88400000,1.00000000
13.88800000,1.00000000
13.89200000,1.00000000
13.89600000,1.00000000
13.90000000,1.00000000
13.90400000,1.00000000
13.90800000,1.00000000
13.91200000,1.00000000
13.91600000,1.00000000
13.92000000,1.00000000
13.92400000,1.00000000
13.92800000,1.00000000
13.93200000,1.00000000
13.93600000,1.00000000
13.94000000,1.00000000
13.94400000,1.00000000
13.94800000,1.00000000
13.95200000,1.00000000
13.95600000,1.00000000
13.96000000,1.00000000
13.96400000,1.00000000
13.96800000,1.00000000
13.97200000,1.00000000
13.97600000,1.00000000
13.98000000,1.00000000
13.98400000,1.00000000
13.98800000,1.00000000
